question_idx,question,answer,context,title,keyword,article_url
disease_88,Bệnh tiểu đường có thể gây ra các biến chứng nào ở da?,Bệnh tiểu đường có thể gây ra biến chứng loét da.,"Để vết loét nhanh lành, các vết loét bàn chân phải được làm giảm áp lực tì đè, hay còn gọi là “giảm tải”. Bạn có thể được yêu cầu mang các dụng cụ nẹp chân, bó bột chuyên dụng, sử dụng nạng hoặc xe lăn để hỗ trợ di chuyển. Các thiết bị này sẽ làm giảm áp lực và kích ứng lên vùng da bị loét. Từ đó giúp đẩy nhanh quá trình lành vết thương.",Điều trị loét chân ở bệnh nhân đái tháo đường - Giảm tải áp lực lên vùng da loét,Biến chứng tiểu đường gây loét da,https://youmed.vn/tin-tuc/bien-chung-tieu-duong-gay-loet-da/
disease_9462,Giá trị HbA1c nào nằm trong phạm vi tiền đái tháo đường?,"HbA1c từ 5,7 đến 6,4% nằm trong phạm vi tiền đái tháo đường.","Chẩn đoán tiền đái tháo đường dựa vào một trong các tiêu chí sau:6 - Rối loạn đường huyết đói: Đường huyết đói từ 100 – 125 mg/dL (5,6 – 6,9 mmol/L).
- Rối loạn dung nạp glucose: Đường huyết 2 giờ sau nghiệm pháp dung nạp 75 g glucose từ 140 đến 199 mg/dL (7,8 đến 11,0 mmol/L).
- HbA1c từ 5,7 đến 6,4%.",Chẩn đoán tiền đái tháo đường - Tiêu chí chẩn đoán tiền đái tháo đường,Tiền đái tháo đường,https://youmed.vn/tin-tuc/tien-dai-thao-duong/
disease_15336,Nếu bệnh nhân nào thỏa mãn một trong những tiêu chí sau thì sẽ được chẩn đoán là bị tiểu đường type 2?,"Nếu nồng độ đường đo được ở bất kỳ thời điểm nào trong ngày ≥ 200 mg/dl kèm theo các triệu chứng uống nước nhiều, tiểu nhiều, khát nhiều, mệt mỏi; hoặc đường huyết lúc đói ≥ 126 mg/dL, hoặc đường huyết 2 giờ sau uống dung dịch 75g glucose ≥ 200 mg/dl.","Khi có các triệu chứng nghi ngờ bị tiểu đường, bạn cần đến gặp bác sĩ. Bác sĩ sẽ cho bạn làm các xét nghiệm máu để xác định chỉ số đường huyết. Xét nghiệm nên được thực hiện ở ít nhất 2 thời điểm khác nhau. Nếu có một trong các tiêu chí dưới đây thì bạn sẽ được chẩn đoán mắc đái tháo đường: - Nồng đột đường đo được ở bất kì thời điểm nào trong ngày ≥ 200 mg/dl kèm theo các triệu chứng như: uống nước nhiều, tiểu nhiều, khát nhiều, mệt mỏi;
- Đường huyết lúc đói ≥ 126 mg/dL (nhịn đói ít nhất 8 tiếng);
- Đường huyết hai giờ sau uống dung dịch 75g glucose ≥ 200 mg/dl. Sau khi được chẩn đoán bệnh, bạn có thể cần phải làm thêm một số xét nghiệm để giúp phân biệt đái tháo đường type 1 hay type 2. Mục tiêu là để đưa ra kế hoạch điều trị phù hợp. Với đái tháo đường type 1, bệnh nhân sẽ phải chích insulin. Trong khi đái tháo đường tuýp 2 sẽ có phác đồ điều trị với thuốc uống phù hợp. Xem thêm: Xét nghiệm tiểu đường thai kỳ và những điều bạn cần biết",Đo đường huyết để xác định tiểu đường type 2,Đái tháo đường type 2,https://youmed.vn/tin-tuc/nhung-dieu-can-biet-ve-dai-thao-duong-type-2/
disease_9557,Những yếu tố nào làm tăng nguy cơ mắc bệnh tiểu đường thai kỳ?,"Những yếu tố làm tăng nguy cơ mắc bệnh tiểu đường thai kỳ bao gồm: béo phì, tiền sử sinh con nặng hơn 4 kg, tiền sử mắc bệnh tiểu đường thai kỳ, tuổi mẹ khi mang thai hơn 40 tuổi, có người thân bị bệnh tiểu đường tuýp 2, rối loạn dung nạp glucose, rối loạn đường huyết lúc đói, tiền căn bị thai lưu 3 tháng cuối thai kỳ không rõ nguyên nhân, tiền căn sinh con bị dị tật trước đây, tăng cân quá nhiều trong thai kỳ, rối loạn phóng noãn kiểu buồng trứng đa nang, sử dụng thuốc corticosteroids, thuốc kháng virus hoặc nhiễm HIV, yếu tố chủng tộc như người Phi, người Ấn, người châu Á, người gốc Tây Ban Nha, người ở các đảo thuộc Thái Bình Dương.","Bất kì phụ nữ nào cũng có thể mắc bệnh, nhưng bạn có nguy cơ mắc cao hơn người khác nếu: - Béo phì.
- Trước đây bạn đã từng sinh một em bé năng trên 4 kg.
- Bạn bị đái tháo đường thai kỳ trong lần mang thai trước.
- Tuổi mẹ khi mang thai > 40 tuổi.
- Có người thân (cha, mẹ, anh chị em ruột …) bị đái tháo đường tuýp 2.
- Bị rối loạn dung nạp glucose, rối loạn đường huyết lúc đói.
- Tiền căn bị thai lưu 3 tháng cuối thai kì không rõ nguyên nhân.
- Tiên căn sinh con bị dị tật trước đây.
- Tăng cân quá nhiều trong thai kì.
- Rối loạn phóng noãn kiểu buồng trứng đa nang.
- Sử dụng thuốc: corticosteroids, thuốc kháng virus, hoặc nhiễm HIV.
- Yếu tố chủng tộc: người Phi, người Ấn, người châu Á, người gốc Tây Ban Nha, người ở các đảo thuộc Thái Bình Dương.",Đối tượng nguy cơ cao bị tiểu đường thai kì,Tiểu đường thai kỳ,https://youmed.vn/tin-tuc/dai-thao-duong-thai-ki/
disease_9552,Tiểu đường thai kỳ có thể gây ra những hậu quả nào cho thai phụ và thai nhi?,"Tiểu đường thai kỳ có thể khiến thai phụ tăng nguy cơ đái tháo đường tuýp 2 sau này, thai nhi cũng có thể mắc bệnh tiểu đường, cũng như tăng nguy cơ biến chứng cho mẹ lẫn con trong thai kỳ và sinh nở.","Khi mang thai, một số phụ nữ gặp vấn đề về lượng đường trong máu tăng cao, tình trạng này gọi là tiểu đường thai kỳ. Bệnh thường khởi phát trong khoảng từ tuần thứ 24 đến 28 của thai kì. Tiểu đường thai kỳ có thể khiến thai phụ tăng nguy cơ đái tháo đường tuýp 2 sau này. Nếu không điều trị hoặc kiểm soát đường huyết mẹ bầu, thai nhi cũng có thể mắc bệnh tiểu đường, cũng như tăng nguy cơ biến chứng cho mẹ lẫn con trong thai kì và sinh nở.",Đái tháo đường thai kì là gì?,Tiểu đường thai kỳ,https://youmed.vn/tin-tuc/dai-thao-duong-thai-ki/
disease_9443,Tiền đái tháo đường có thể gây ra bệnh lý tim mạch không?,"Có, tiền ĐTĐ sẽ tăng nguy cơ bệnh lý tim mạch và nguy cơ chuyển sang ĐTĐ trong tương lai.","Tiền ĐTĐ là giai đoạn trung gian giữa người bình thường và đái tháo đường típ 2. Tiền ĐTĐ sẽ tăng nguy cơ bệnh lý tim mạch và nguy cơ chuyển sang ĐTĐ trong tương lai. Khoảng 5 – 10% bệnh nhân tiền ĐTĐ sẽ trở thành ĐTĐ hàng năm, và tổng cộng 70% bệnh nhân tiền ĐTĐ sẽ thành ĐTĐ thực sự. Nếu bạn được chẩn đoán tiền ĐTĐ, các biến chứng mạn tính của bệnh ĐTĐ – đặc biệt là đối với tim, mạch máu và thận – có thể đã bắt đầu. Tuy nhiên, có một tin tốt rằng, quá trình tiến triển từ tiền tiểu đường thành ĐTĐ típ 2 không phải là không thể tránh khỏi.3",Tiền đái tháo đường là gì? - Thời gian từ tiền đái tháo đường chuyển thành đái tháo đường,Tiền đái tháo đường,https://youmed.vn/tin-tuc/tien-dai-thao-duong/
disease_15381,Tại sao người mắc bệnh tiểu đường nên đi khám và kiểm tra đường huyết định kỳ?,Việc khám và kiểm tra đường huyết định kỳ là cần thiết để để có kết quả điều trị tối ưu.,"Khi mắc đái tháo đường, người bệnh cần sự tư vấn và thăm khám của các bác sĩ chuyên khoa. Các bác sĩ không chỉ giúp kiểm soát đường huyết ổn định, mà còn tầm soát sớm các biến chứng – giúp cải thiện chất lượng cuộc sống và kéo dài tuổi thọ của người bệnh. Vì vậy, mọi bệnh nhân tiểu đường nên được thăm khám và kiểm tra đường huyết thường xuyên, định kỳ để có kết quả điều trị tối ưu.",Người bệnh tiểu đường có thể tự điều trị tại nhà được không?,Đái tháo đường,https://youmed.vn/tin-tuc/cac-dau-hieu-nhan-biet-va-chan-doan-dai-thao-duong/
disease_15352,Đái tháo đường thể MODY là gì?,Đái tháo đường thể MODY là dạng đái tháo đường hiếm gặp hơn do rối loạn về gen.,"Một số loại thuốc dùng điều trị HIV/AIDS hoặc corticosteroid… gây đề kháng insulin ở các mô ngoại biên cũng có thể dẫn tới bệnh tiểu đường. Ngoài ra, chúng ta còn có các dạng đái tháo đường hiếm gặp hơn do rối loạn về gen như đái tháo đường thể MODY, đái tháo đường sơ sinh…",Nguyên nhân bệnh tiểu đường - Thuốc,Đái tháo đường,https://youmed.vn/tin-tuc/cac-dau-hieu-nhan-biet-va-chan-doan-dai-thao-duong/
disease_9556,Phụ nữ nào có nguy cơ mắc bệnh tiểu đường thai kỳ cao hơn những người khác?,Phụ nữ béo phì có nguy cơ mắc bệnh tiểu đường thai kỳ cao hơn những người khác.,"Bất kì phụ nữ nào cũng có thể mắc bệnh, nhưng bạn có nguy cơ mắc cao hơn người khác nếu: - Béo phì.
- Trước đây bạn đã từng sinh một em bé năng trên 4 kg.
- Bạn bị đái tháo đường thai kỳ trong lần mang thai trước.
- Tuổi mẹ khi mang thai > 40 tuổi.
- Có người thân (cha, mẹ, anh chị em ruột …) bị đái tháo đường tuýp 2.
- Bị rối loạn dung nạp glucose, rối loạn đường huyết lúc đói.
- Tiền căn bị thai lưu 3 tháng cuối thai kì không rõ nguyên nhân.
- Tiên căn sinh con bị dị tật trước đây.
- Tăng cân quá nhiều trong thai kì.
- Rối loạn phóng noãn kiểu buồng trứng đa nang.
- Sử dụng thuốc: corticosteroids, thuốc kháng virus, hoặc nhiễm HIV.
- Yếu tố chủng tộc: người Phi, người Ấn, người châu Á, người gốc Tây Ban Nha, người ở các đảo thuộc Thái Bình Dương.",Đối tượng nguy cơ cao bị tiểu đường thai kì,Tiểu đường thai kỳ,https://youmed.vn/tin-tuc/dai-thao-duong-thai-ki/
disease_9446,Thống kê năm 2019 cho thấy tỷ lệ mắc tiên đái tháo đường ở Việt Nam là bao nhiêu?,"Báo cáo của IDF năm 2019 chỉ ra tỷ lệ người mắc tiền đái tháo đường ở Việt Nam chiếm 8,6%, tương đương với khoảng 5,3 triệu người.","Theo International Diabetes Federation – IDF (Liên đoàn Đái tháo đường quốc tế) năm 2019, toàn thế giới có 373,9 triệu người trong độ tuổi từ 20 – 79 có RLDNG (tương ứng khoảng 7,5%). Dự báo đến năm 2045, con số này sẽ tăng lên 548,4 triệu (8,6%), trong đó gần một nửa bệnh nhân (khoảng 48,1%) dưới 50 tuổi.4 Tại Việt Nam, cũng theo báo cáo của IDF 2019, tỉ lệ người bị RLDNG chiếm 8,6%, tương đương 5,3 triệu người, gấp 1,4 lần so với bệnh nhân ĐTĐ.1",Tiền đái tháo đường là gì? - Tỷ lệ tiền đái tháo đường,Tiền đái tháo đường,https://youmed.vn/tin-tuc/tien-dai-thao-duong/
disease_78,Bệnh thần kinh ngoại biên có mất cảm giác có liên quan như thế nào đến loét da chân ở bệnh nhân đái tháo đường?,"Bệnh thần kinh ngoại biên có mất cảm giác khiến bệnh nhân không cảm thấy đau khi có tổn thương ở bàn chân, dẫn đến việc không phát hiện và điều trị kịp thời, làm cho vết thương trở nên nặng hơn và hình thành loét.","Nguy cơ loét chân hoặc đoạn chi (việc cắt bỏ một phần hoặc toàn bộ chi do chấn thương, bệnh tật, nhiễm trùng,…) tăng lên ở bệnh nhân có các yếu tố nguy cơ sau đây:4 - Kiểm soát đường huyết kém.
- Bệnh thần kinh ngoại biên có mất cảm giác.
- Hút thuốc lá.
- Bàn chân bị biến dạng.
- Các nốt chai chân.
- Bệnh động mạch ngoại biên.
- Tiền sử loét chân hoặc đoạn chi.
- Giảm thị lực.
- Suy thận mạn. Đặc biệt là bệnh nhân suy thận mạn giai đoạn cuối phải lọc máu.
- Mang giày dép quá chật hoặc kém chất lượng.
- Không thường xuyên vệ sinh bàn chân sạch sẽ.
- Cắt móng chân không đúng cách.
- Nghiện rượu.
- Béo phì.",Vì sao bệnh đái tháo đường gây loét da chân? - Yếu tố nguy cơ loét chân ở bệnh nhân đái tháo đường,Biến chứng tiểu đường gây loét da,https://youmed.vn/tin-tuc/bien-chung-tieu-duong-gay-loet-da/
disease_15319,Người mắc đái tháo đường type 2 thường có thể trạng như thế nào?,Người mắc đái tháo đường type 2 thường thừa cân.,"Người mắc đái tháo đường type 2 thường thừa cân, còn tiểu đường type 1 thường không thừa cân và có bệnh sử sụt cân gần đây.",Phân biệt đái tháo đường type 1 và 2 - Thể trọng,Đái tháo đường type 1,https://youmed.vn/tin-tuc/dai-thao-duong-tuyp-1/
disease_10873,U tụy nội tiết sản xuất loại hormon nào?,U tụy nội tiết sản xuất insulin.,"U tụy nội tiết sản xuất insulin. Insulin là hormon giúp cơ thể điều chỉnh giảm đường trong máu. Chúng là loại phổ biến nhất của khối u thần kinh tụy chức năng. Insulinoma thường có kích thước nhỏ và khó chẩn đoán. Tuy nhiên, hầu hết trong số đó lại là khối u lành tính.",Phân loại u tụy nội tiết - Insulinoma,U tụy nội tiết,https://youmed.vn/tin-tuc/u-tuy-noi-tiet-ung-thu-nguy-hiem-va-nhung-dieu-can-biet/
